Customer_ID,First_Name,Last_Name,Gender,Age,Country,City,Email,Phone_Number,Customer_Segment,Annual_Income_USD,Account_Creation_Date,Total_Purchases,Avg_Purchase_Value_USD,Last_Purchase_Date,Customer_Satisfaction_Score,Support_Tickets_Raised,Support_Tickets_Resolved,Email_Open_Rate,Churn
CUST_0587,Matthew,Norton,Male,62,South Africa,Michaelborough,benjamin06@example.net,001-742-690-6055x27728,Retail,52252,2022-12-11,12,656.83,2025-09-30,2,0,0,0.9,Yes
CUST_0588,Chad,Taylor,Male,35,Bolivia,Port Richard,john76@example.net,347-763-8685x337,Corporate,23832,2022-04-10,14,457.66,2025-06-17,4,2,1,0.33,No
CUST_0589,John,Fields,Male,57,Djibouti,Matthewbury,stephanie36@example.com,746-911-7954x27516,Corporate,110811,2024-08-08,7,1704.54,2024-10-16,2,2,2,0.94,No
CUST_0590,Jeff,Chan,Male,38,French Polynesia,New Caleb,reidanthony@example.com,(704)754-5219x44028,SME,100437,2023-11-20,7,1816.74,2024-11-19,3,3,1,0.01,No
CUST_0591,Carl,Thomas,Male,32,Taiwan,South Andrewmouth,kgreer@example.org,+1-378-599-6638x78074,Corporate,123749,2024-05-19,6,1106.11,2025-02-16,5,4,0,0.35,No
CUST_0592,Michelle,Cox,Female,50,Equatorial Guinea,East Johnmouth,steven41@example.net,325-720-3462,Retail,54148,2022-05-13,10,1277.38,2025-06-05,3,2,0,0.13,No
CUST_0593,Dakota,Floyd,Male,52,British Virgin Islands,Sarahside,emartinez@example.org,478-393-7939x469,Enterprise,81240,2024-07-10,6,550.98,2025-06-28,2,2,0,0.13,No
CUST_0594,Nicole,Dean,Male,43,Sri Lanka,South Brianview,juan06@example.com,+1-423-248-8247x3417,Retail,128169,2021-03-18,4,1611.57,2025-01-09,1,3,1,0.82,No
CUST_0595,Kathy,West,Female,25,Myanmar,Matthewstad,jreyes@example.com,713.684.7368x5256,Corporate,145607,2021-09-23,10,1282.64,2025-06-09,4,1,1,0.92,No
CUST_0596,Michael,Torres,Male,53,Falkland Islands (Malvinas),Craneton,jennifer89@example.com,+1-916-212-6336x53751,Retail,108454,2021-02-08,14,1031.85,2025-03-03,5,2,2,0.78,No
CUST_0597,Charles,Williams,Female,65,Turkmenistan,Allenview,lewisthomas@example.net,7775885933,SME,132230,2024-12-21,10,167.21,2025-06-21,1,2,1,0.98,No
CUST_0598,Carolyn,Davies,Male,47,Bangladesh,Cortezborough,mlopez@example.com,423.457.7250,Enterprise,148933,2025-01-23,6,1836.07,2025-09-29,1,3,0,0.22,No
CUST_0599,Ashley,Rasmussen,Male,40,Libyan Arab Jamahiriya,Jeffreyfort,paulvargas@example.org,001-287-241-6740x37773,Retail,105076,2021-07-15,8,1250.13,2025-04-03,3,3,0,0.14,Yes
CUST_0600,Jake,Madden,Male,59,Greece,Harperbury,johnnelson@example.net,001-693-578-9440x96304,SME,97116,2023-08-12,7,425.75,2024-12-03,2,3,3,0.52,No
CUST_0601,Michael,Johnston,Male,61,Argentina,West Brandonbury,kimberly23@example.com,735-516-6798x3024,Retail,73459,2021-06-13,9,1232.45,2025-07-08,3,2,2,0.83,No
CUST_0602,Martin,Contreras,Male,31,Iraq,New Meredith,kathryn64@example.com,542.390.9239x24023,Enterprise,58402,2021-04-14,10,1371.05,2025-07-19,2,3,3,0.04,No
CUST_0603,Jennifer,Hamilton,Male,31,Chad,Andrewsborough,fernandezstephanie@example.com,001-239-685-4168x42521,SME,77727,2021-04-27,5,1075.25,2025-10-04,3,1,1,1.0,No
CUST_0604,Robert,Brooks,Male,19,Sao Tome and Principe,Biancamouth,megan72@example.org,804-493-2981x204,SME,58578,2022-09-03,10,1450.3,2025-04-05,1,2,0,0.6,Yes
CUST_0605,Kathryn,Koch,Male,54,Bermuda,North Christine,krystal94@example.com,(343)608-5648x20329,Retail,110453,2022-08-19,13,1183.84,2025-05-15,4,2,1,0.98,No
CUST_0606,Melissa,Hall,Male,22,Panama,Johnsonchester,timothy36@example.com,7276173227,Enterprise,42318,2021-12-09,12,1898.15,2025-07-12,2,0,0,0.37,No
CUST_0607,Cheryl,Ortiz,Male,55,Chad,South Andrewburgh,gwilliams@example.com,+1-835-735-3794x5296,SME,95715,2025-08-25,12,154.71,2024-11-12,5,3,2,0.46,No
CUST_0608,Jenna,Henson,Male,62,Saint Martin,East Todd,debradowns@example.com,788-405-8333x1984,Retail,97787,2024-01-01,7,257.18,2024-12-10,5,3,3,0.75,No
CUST_0609,Alex,Cooley,Female,58,United Kingdom,Coleborough,fhatfield@example.net,(885)920-4155,SME,131435,2021-08-05,12,388.66,2025-09-27,1,4,1,0.79,Yes
CUST_0610,Christopher,Manning,Female,64,Spain,South Stephenfurt,bullockjennifer@example.org,+1-974-212-5310x9684,Retail,105029,2025-08-05,7,1395.83,2025-07-08,3,0,0,0.23,Yes
CUST_0611,Juan,Parker,Male,31,Tuvalu,Rivasport,trobertson@example.net,204-977-0221,SME,40466,2025-02-21,15,1308.91,2025-04-14,3,0,0,0.93,No
CUST_0612,Angela,Brown,Female,56,British Indian Ocean Territory (Chagos Archipelago),Stacyshire,yfoster@example.net,733-783-5837,Retail,115742,2021-03-27,7,1789.51,2025-09-24,1,2,2,0.87,No
CUST_0613,Stacey,Edwards,Female,42,Morocco,East Johnland,jluna@example.org,366-218-3008x318,SME,65475,2024-07-12,8,1479.11,2025-07-27,5,1,1,0.02,Yes
CUST_0614,Christina,Baker,Male,37,Tokelau,Theresamouth,hannah04@example.net,(774)247-6373x7091,Corporate,80142,2021-02-10,5,1041.29,2025-09-29,5,4,3,0.13,No
CUST_0615,Kyle,Campbell,Female,19,Burkina Faso,Galvanborough,alexis80@example.org,001-693-313-8074x119,Retail,105160,2025-04-26,12,1984.07,2025-06-12,3,2,2,0.5,No
CUST_0616,Andrea,Mcdaniel,Female,56,Togo,East Crystalchester,lopezalejandro@example.org,731.752.5805x2929,Retail,46564,2023-01-03,8,568.91,2025-04-06,2,3,2,0.46,No
CUST_0617,Claudia,Miller,Male,23,Solomon Islands,Port Kristen,rosschristopher@example.org,(244)423-7407x344,Retail,42412,2022-07-27,8,1674.72,2024-11-11,4,0,0,0.71,No
CUST_0618,Dustin,Smith,Male,34,San Marino,New Sean,ralph74@example.org,+1-666-623-2916,Corporate,113526,2023-07-13,14,882.24,2025-07-21,2,2,2,0.09,No
CUST_0619,Emily,Hamilton,Female,42,Mongolia,Brownburgh,franklinsheila@example.org,366.309.4158x33364,Retail,71001,2024-01-23,14,1315.03,2025-09-26,5,1,0,0.64,No
CUST_0620,Victor,Acosta,Female,45,Dominican Republic,Mathewport,robertdoyle@example.com,846-493-7474x75347,Corporate,77649,2023-05-11,10,1468.17,2025-03-03,2,1,1,0.62,No
CUST_0621,James,Villegas,Male,19,Bouvet Island (Bouvetoya),North Lisa,taylordavis@example.net,001-505-898-1976x3566,Retail,80957,2023-03-02,6,1285.82,2024-11-20,4,0,0,0.23,No
CUST_0622,Kevin,Wright,Male,52,Croatia,Pittmanmouth,wallen@example.com,(866)566-0019x720,Retail,55517,2021-05-05,15,323.99,2025-06-01,2,1,0,0.54,No
CUST_0623,Brandon,Davis,Male,54,Gibraltar,South David,joseph63@example.net,702-762-8856,SME,33156,2021-09-20,6,913.75,2025-01-06,2,1,1,0.22,Yes
CUST_0624,Charles,Williams,Female,22,Nauru,East Amanda,destiny87@example.org,920.358.4364,Retail,43064,2021-06-18,7,1144.8,2024-12-16,2,1,1,0.15,Yes
CUST_0625,Joshua,Taylor,Female,18,Colombia,Jeffreyside,sherry61@example.com,(686)916-4779,Enterprise,45711,2021-04-15,4,1705.64,2025-09-20,2,0,0,0.57,Yes
CUST_0626,Matthew,Snow,Male,57,Greenland,East Lisaburgh,shortsusan@example.net,(741)577-1508,SME,50106,2022-06-13,9,915.11,2025-03-25,1,3,0,0.98,No
CUST_0627,Joshua,Schneider,Male,29,Falkland Islands (Malvinas),Phillipsfurt,ralph47@example.net,571.324.5979x01052,Corporate,85458,2022-01-30,12,1841.56,2025-04-11,5,1,1,0.24,No
CUST_0628,Nicole,Miller,Female,53,India,Smithmouth,perezanthony@example.org,558-997-9784,Corporate,36589,2025-01-10,14,908.73,2025-04-20,4,0,0,0.36,Yes
CUST_0629,Matthew,Williams,Male,62,Russian Federation,Wilkinsburgh,marshallsherri@example.com,7196086306,SME,109272,2025-06-19,8,1120.12,2025-06-18,5,1,1,0.26,No
CUST_0630,John,Hernandez,Male,40,Burundi,East Sarahfurt,xwatkins@example.org,(547)342-9762,Retail,106511,2022-03-25,12,1602.76,2025-08-10,1,2,1,0.27,No
CUST_0631,James,Wagner,Female,64,Belize,South Michaeltown,sandraprince@example.net,467.222.7069,Retail,121754,2022-01-29,8,1186.98,2025-08-01,1,3,1,0.4,Yes
CUST_0632,Christopher,Carr,Female,48,Saint Helena,Marcside,nicholsmark@example.org,666.841.5044x5570,Retail,27214,2025-08-14,13,1922.43,2025-03-10,1,2,1,0.7,No
CUST_0633,Francisco,Blair,Female,28,Tokelau,Butlerbury,thompsoncarrie@example.org,(629)719-7313,SME,116117,2021-09-29,14,1337.65,2025-05-09,1,3,2,0.04,Yes
CUST_0634,Jennifer,Reed,Female,27,Serbia,Harrisburgh,loriwhite@example.net,302-943-6844,Retail,105731,2023-04-05,6,1069.28,2024-11-25,2,1,1,0.96,No
CUST_0635,Judith,Herrera,Male,20,British Indian Ocean Territory (Chagos Archipelago),Melanieland,flowersjeff@example.org,+1-284-970-1129x015,Corporate,130118,2023-05-11,12,96.0,2025-05-24,5,1,1,0.05,No
CUST_0636,Amber,Mills,Male,31,Malawi,Brianton,riverakelly@example.net,+1-912-741-3676x19935,Enterprise,146479,2023-04-17,9,856.78,2025-04-14,3,2,0,0.88,No
CUST_0637,Jessica,Martin,Female,33,Turks and Caicos Islands,Lake Johnathan,jonathannorman@example.org,970.731.5215x2952,SME,47127,2021-11-07,7,633.53,2025-01-11,4,1,1,0.89,No
CUST_0638,David,Knapp,Male,27,Palestinian Territory,New Evan,ocarter@example.com,(564)822-5755x34389,Corporate,25141,2023-04-17,14,1508.81,2025-06-16,1,2,2,0.52,No
CUST_0639,Brandy,Reyes,Male,46,Turks and Caicos Islands,Rickyberg,kylegarcia@example.com,723.411.0635x942,Retail,48884,2021-09-11,10,456.14,2025-04-07,5,1,1,0.14,No
CUST_0640,Tommy,Todd,Male,27,Somalia,Port Joshua,sarahthompson@example.com,5312584231,SME,110421,2021-04-09,17,450.18,2024-12-25,1,2,2,0.57,No
CUST_0641,Erin,Hill,Male,29,Ireland,Prattport,ryanflowers@example.org,219.617.3163,Corporate,22708,2020-12-16,9,419.56,2025-06-21,1,1,1,0.63,Yes
CUST_0642,Daniel,Hall,Male,47,Philippines,Morrisport,colin33@example.org,001-405-883-2212,Retail,38375,2023-08-09,12,294.95,2025-08-22,1,4,0,0.86,No
CUST_0643,Sydney,Martin,Male,58,Sao Tome and Principe,Robertsonbury,fray@example.net,(237)211-5306,Retail,35088,2023-11-03,9,656.46,2025-01-24,1,2,2,0.55,No
CUST_0644,Paul,Ruiz,Male,18,Sri Lanka,Ronaldfurt,lucas02@example.net,(911)396-9154x029,Enterprise,77615,2023-03-03,11,1777.55,2024-11-21,1,1,0,0.41,No
CUST_0645,Jacob,Wilson,Male,22,United Arab Emirates,Jenningsville,rick67@example.com,+1-402-741-5021x67715,Corporate,130138,2024-10-08,12,1561.11,2024-10-19,4,3,1,0.84,No
CUST_0646,Ashley,Peterson,Female,37,Saint Barthelemy,Port Lorrainefort,jennifer01@example.org,(420)677-9361,SME,65046,2023-09-13,9,1483.74,2025-04-10,5,2,2,0.98,No
CUST_0647,Robert,Garcia,Female,25,Panama,East Jennifer,danielwalter@example.org,294.251.5225x0184,SME,30014,2025-06-12,7,1604.81,2025-05-22,1,1,1,0.65,No
CUST_0648,Ashley,Humphrey,Female,60,Croatia,Port Barbaraburgh,owu@example.net,924-831-7522x57902,Corporate,84425,2024-06-08,17,575.36,2025-05-09,1,3,3,0.87,No
CUST_0649,Danielle,Tate,Female,29,China,Stevenstad,treid@example.net,+1-405-382-0006,Corporate,23273,2021-03-03,12,1780.51,2025-06-13,1,3,3,0.6,Yes
CUST_0650,Debra,Rodriguez,Female,18,Bahrain,East Wendy,erinprice@example.org,+1-522-257-3499x24039,Corporate,67135,2021-12-23,14,317.74,2024-10-13,1,0,0,0.69,No
CUST_0651,Emily,Davila,Male,37,Costa Rica,Annechester,williamsshari@example.net,901.892.3264,Retail,122842,2024-12-01,12,705.87,2024-11-05,2,1,1,0.69,Yes
CUST_0652,Nicole,Buckley,Female,45,British Indian Ocean Territory (Chagos Archipelago),Herberttown,tmoran@example.com,(521)456-8210,Corporate,50881,2023-06-28,13,1194.16,2025-05-23,2,0,0,0.7,No
CUST_0653,Maria,Rice,Female,60,Rwanda,South Thomasmouth,nicholsonshannon@example.org,207.225.0150x6363,SME,117022,2022-03-18,11,250.66,2025-09-13,3,0,0,0.32,No
CUST_0654,Charles,Chavez,Female,54,Ukraine,Port Lindsayside,williamlarsen@example.net,(669)482-8453x918,Corporate,98077,2025-07-22,10,1473.75,2025-02-09,1,3,1,0.58,No
CUST_0655,Eric,Gregory,Male,64,Saint Helena,Paulaland,adamheath@example.com,835.252.1149,SME,28712,2023-03-09,11,805.13,2024-12-26,3,1,1,0.59,No
CUST_0656,Brenda,Harris,Male,54,Antarctica (the territory South of 60 deg S),Lake Kellyville,theresarose@example.org,+1-767-818-9398,Corporate,94704,2023-05-20,9,1579.59,2025-02-23,4,3,3,0.32,No
CUST_0657,Kelly,Shelton,Male,29,Turkey,Darrenview,barbaralewis@example.com,001-452-431-3195x579,Corporate,72874,2022-12-31,13,1011.15,2025-03-20,3,0,0,0.35,No
CUST_0658,Donald,Vasquez,Male,54,Australia,Tiffanyfort,hgregory@example.com,343.239.8910x88093,Corporate,89087,2022-01-28,11,402.71,2025-02-06,5,2,1,0.76,No
CUST_0659,Gina,Ramos,Female,66,Iraq,Thomashaven,dlucas@example.com,001-729-628-5965,Corporate,32297,2025-09-11,12,1482.79,2024-11-18,2,4,3,0.58,No
CUST_0660,Tiffany,Taylor,Female,66,Niger,Port Kellychester,hannabrian@example.org,648-345-3226,SME,129269,2022-01-22,7,541.68,2025-06-15,2,0,0,0.15,No
CUST_0661,Ashley,House,Male,61,Albania,Katherinefort,elizabethsoto@example.com,983-322-9215x890,Retail,47128,2021-11-28,11,1007.08,2025-08-15,1,0,0,0.84,No
CUST_0662,Joshua,Harris,Other,45,Ethiopia,New Amy,carterkaren@example.net,995-272-4044x3078,Corporate,88368,2021-04-21,7,197.29,2025-02-01,1,1,1,0.88,No
CUST_0663,Kathy,Sanders,Female,64,Cook Islands,Port Abigail,lauriebeck@example.com,343.243.6421x80456,Retail,114019,2025-03-06,10,1254.84,2025-02-23,4,2,2,0.47,No
CUST_0664,Sarah,Martin,Male,32,Chad,South Connie,dylanbowman@example.com,(507)934-2520x776,Retail,107599,2024-10-06,10,1348.42,2025-09-15,4,2,1,0.21,No
CUST_0665,Jacob,Lopez,Male,23,Taiwan,Vaughanmouth,yreed@example.org,954.579.6529x95664,Corporate,108499,2021-05-05,7,788.41,2025-01-29,5,2,2,0.95,No
CUST_0666,Susan,Matthews,Male,61,Netherlands Antilles,Lake Monica,hinesbrian@example.net,577.347.0551x0750,Corporate,98958,2021-01-07,9,1911.12,2025-08-21,1,1,1,0.88,No
CUST_0667,Guy,Clarke,Male,37,Australia,Lake Kathryn,zyoung@example.net,3353285929,Enterprise,52920,2023-08-07,7,1754.63,2025-06-14,1,3,3,0.24,No
CUST_0668,Kelsey,Hicks,Male,67,Hong Kong,Shermanchester,christinahernandez@example.net,999-322-6746x94734,Corporate,140442,2021-03-14,7,1430.48,2024-12-17,4,2,2,0.1,No
CUST_0669,Philip,Jones,Male,31,Guinea-Bissau,Kaylamouth,victoriaellis@example.com,302.430.0491x203,SME,31156,2023-12-10,9,1441.62,2025-05-18,4,3,2,0.44,Yes
CUST_0670,Robert,Snyder,Male,19,Montenegro,Maciaschester,laura56@example.com,(903)639-3927x447,Corporate,31108,2022-10-04,13,542.18,2025-02-18,4,1,1,0.68,No
CUST_0671,Maureen,Fowler,Male,26,Bermuda,Cortezberg,kleinvincent@example.com,(433)941-9421,Corporate,51845,2022-09-22,5,1330.79,2025-03-31,2,0,0,0.18,No
CUST_0672,Heather,Roberts,Female,54,American Samoa,Christopherhaven,tonijennings@example.org,001-396-898-9093,Retail,22800,2022-01-23,11,436.5,2024-10-13,3,3,1,0.51,No
CUST_0673,Christopher,Rogers,Male,37,Cameroon,North Pamelafurt,debbietaylor@example.com,8395276846,Retail,148832,2021-01-16,7,330.81,2025-05-18,3,0,0,0.43,Yes
CUST_0674,Timothy,Smith,Female,43,Western Sahara,East Pamela,thansen@example.com,876.369.8393x90945,Retail,123614,2022-01-11,8,1998.96,2025-03-17,1,1,1,0.89,No
CUST_0675,Monica,Doyle,Male,46,Honduras,Port Caseyborough,soliskatherine@example.net,(912)294-9090x8211,Corporate,62712,2025-01-08,14,1263.63,2025-09-03,2,1,1,0.43,No
CUST_0676,Ricardo,Martin,Other,18,Brunei Darussalam,Port Ronald,desiree99@example.com,307-891-2388,Retail,22610,2022-03-11,8,890.43,2025-02-10,4,0,0,0.53,No
CUST_0677,Rita,Miranda,Male,52,Serbia,Anthonychester,garciajason@example.com,(808)359-5625x42238,Retail,97603,2021-12-08,5,611.92,2025-01-02,1,2,2,0.96,No
CUST_0678,Brandon,Lucas,Male,23,Iceland,Ramirezburgh,susan09@example.net,349.808.1400x41831,Retail,53872,2025-06-25,10,1227.64,2025-04-22,2,1,1,0.3,No
CUST_0679,Julie,Anderson,Other,54,Algeria,Teresaside,sramirez@example.net,652.614.3368x67472,Enterprise,30728,2023-08-03,11,146.71,2025-07-27,5,2,2,0.29,No
CUST_0680,Sandra,Jacobs,Female,22,Zimbabwe,North Daniellemouth,wesleyrosales@example.com,001-862-320-8038,Retail,115102,2024-01-03,8,234.63,2025-09-28,2,3,2,0.8,No
CUST_0681,Christina,Webster,Female,50,Solomon Islands,East Tara,james26@example.com,287-973-7906x142,Corporate,115319,2025-09-24,5,114.07,2025-10-02,1,5,2,0.28,No
CUST_0682,Tanya,Miller,Male,66,Philippines,Brianmouth,matthew54@example.org,771.503.9222x7995,Retail,142049,2021-05-26,12,1023.38,2024-12-24,3,2,2,0.83,No
CUST_0683,Douglas,Wade,Male,68,Kazakhstan,Ryanstad,dayvictor@example.net,001-220-752-4814,Corporate,40583,2021-12-21,11,1221.18,2025-03-21,4,3,1,0.1,Yes
CUST_0684,Taylor,Schneider,Female,31,Belize,East Robertborough,cooperchad@example.org,730.602.8034x200,Retail,105774,2025-09-22,10,171.84,2025-10-08,5,2,2,0.11,No
CUST_0685,Sarah,Brown,Female,29,Iran,Gordonside,mtaylor@example.com,+1-475-525-6400x4733,Retail,27263,2024-09-05,9,1456.39,2024-10-11,2,3,3,0.9,No
CUST_0686,Erin,Mitchell,Female,59,Cocos (Keeling) Islands,South John,kennedydesiree@example.net,4517209407,Corporate,146374,2021-12-06,13,499.27,2025-03-21,1,1,0,0.54,No
CUST_0687,Jenna,Hendricks,Female,37,Romania,Joneshaven,mortoncharles@example.org,358-433-5648,Retail,87450,2022-03-15,8,1386.14,2024-10-16,1,2,0,0.72,No
CUST_0688,Rebecca,Myers,Male,67,Cuba,New Dustinshire,baxterryan@example.org,001-833-862-5475x6609,Retail,109285,2021-03-15,9,1964.7,2025-07-24,4,0,0,0.23,No
CUST_0689,James,Simmons,Female,41,Cambodia,New Justinberg,vasquezchristopher@example.net,228-287-4749x4039,Retail,39456,2022-11-11,4,1397.66,2024-11-05,1,1,1,0.17,Yes
CUST_0690,Michael,Wilkins,Male,60,Grenada,Hugheschester,pwalters@example.net,262.648.3187,Retail,111118,2023-08-18,11,1772.23,2025-07-21,1,0,0,0.83,Yes
CUST_0691,Alicia,Butler,Male,51,Yemen,Snyderview,danielsmargaret@example.com,798-943-2960,Retail,85942,2023-10-19,11,1898.99,2025-06-10,4,3,1,0.36,No
CUST_0692,Kimberly,Ramirez,Male,42,Swaziland,East Kevinhaven,sarascott@example.org,(913)278-6369x984,Retail,33689,2022-06-17,12,999.16,2024-12-05,5,1,1,0.46,No
CUST_0693,Dana,Elliott,Female,67,Taiwan,South Meganside,dmoore@example.org,345.456.8577x4057,SME,52934,2023-01-30,5,1419.53,2025-09-09,3,2,2,0.03,No
CUST_0694,Michael,Smith,Male,46,Gambia,Scottburgh,nunezelizabeth@example.net,+1-348-541-7729x747,Corporate,53276,2024-06-05,10,1711.34,2025-08-14,3,1,0,0.39,No
CUST_0695,Shane,Johnson,Male,56,Cyprus,Andersonfort,alison76@example.org,001-575-416-2971x7791,Corporate,136349,2021-01-19,9,745.39,2025-06-17,2,0,0,0.77,No
CUST_0696,Taylor,Gomez,Female,48,Latvia,Larsenchester,kylejohnston@example.com,9155642448,Retail,149336,2022-03-28,10,559.72,2025-07-04,5,2,2,0.82,No
CUST_0697,Nicole,Jackson,Male,64,Estonia,Lake Aaron,ashleyharris@example.net,001-429-859-1385x211,Enterprise,121968,2020-12-26,11,1895.87,2025-03-04,2,2,0,0.7,No
CUST_0698,Anthony,Washington,Female,60,Micronesia,Jamesport,rachel19@example.com,842-664-4333,Retail,39873,2023-02-07,10,1466.29,2025-06-04,3,2,0,0.69,No
CUST_0699,James,Jenkins,Male,67,Bulgaria,South Matthewport,patricia41@example.org,383.257.5942,Retail,33050,2022-05-01,12,478.38,2024-12-10,4,1,0,0.51,No
CUST_0700,Chad,Wright,Female,40,India,Bradleyhaven,malonekevin@example.org,001-386-348-8151x514,Corporate,86216,2022-02-18,10,925.71,2025-09-10,1,3,3,0.54,Yes
CUST_0701,Aaron,Houston,Female,61,Malawi,West Mark,linmatthew@example.org,+1-805-739-7033,Retail,104444,2024-07-04,3,1603.08,2024-12-07,3,4,3,0.74,No
CUST_0702,David,Galvan,Male,55,Belarus,North Brittneyborough,barbermelanie@example.net,+1-229-563-0813x652,Retail,104040,2023-03-24,9,1116.77,2025-01-17,5,2,2,0.25,Yes
CUST_0703,Brittany,Davis,Male,37,Turkey,Cooleyshire,william77@example.net,(328)817-8717x3780,Corporate,41644,2024-09-19,9,1317.41,2025-06-18,3,3,2,0.23,No
CUST_0704,Amanda,Cox,Male,40,Angola,Annaville,martinezvictoria@example.org,468.303.1885x3812,SME,82021,2024-10-21,16,1519.85,2025-03-27,5,2,1,0.95,No
CUST_0705,Courtney,Franklin,Male,62,Ecuador,West Jacob,rebeccaryan@example.net,(898)537-2999x6556,Corporate,57125,2021-11-17,9,1262.92,2024-12-24,5,6,3,0.03,No
CUST_0706,Natasha,Graham,Other,69,Guatemala,East Larryport,cassandrarivers@example.net,(730)620-3652x5757,SME,86899,2022-12-22,16,1103.15,2025-03-06,5,5,1,0.14,No
CUST_0707,Abigail,Levine,Male,33,Panama,North Chadmouth,brian73@example.org,001-824-368-3243,Enterprise,62291,2025-02-27,10,1511.75,2025-04-07,2,1,1,0.57,No
CUST_0708,Anthony,Alexander,Female,67,British Indian Ocean Territory (Chagos Archipelago),Hopkinsshire,msmith@example.com,(924)295-1705x571,Retail,55060,2024-02-10,11,1468.75,2025-01-26,4,1,0,0.74,Yes
CUST_0709,Adam,Goodman,Male,59,Tuvalu,North Janet,zwright@example.net,001-692-336-6541x6769,Retail,21538,2025-01-25,7,1278.25,2025-02-13,3,3,2,0.54,No
CUST_0710,Julie,Parker,Female,25,Slovakia (Slovak Republic),Weaverstad,cassie72@example.com,+1-655-968-0348x286,Retail,56176,2023-12-11,11,751.59,2025-04-23,4,3,3,0.36,No
CUST_0711,Kenneth,Norton,Female,67,Ghana,New Laura,fowlerjesse@example.org,(390)430-1627,Corporate,142430,2021-01-15,14,841.33,2025-03-20,1,6,3,0.98,No
CUST_0712,Donald,Rocha,Female,38,Heard Island and McDonald Islands,Lake Anitamouth,deborahgreen@example.net,001-370-266-6694x3657,Corporate,61520,2025-01-08,9,1942.36,2025-09-24,3,2,1,0.7,No
CUST_0713,Mark,Smith,Male,18,Bahamas,Cohenfort,tonyafreeman@example.org,560.539.4062x96790,Enterprise,45675,2021-09-16,8,269.15,2025-09-21,4,1,1,0.83,No
CUST_0714,Lori,Downs,Male,25,Albania,Amyhaven,jessicamcintosh@example.com,(714)323-3317x7695,SME,38287,2025-03-18,12,573.58,2025-09-02,4,0,0,0.04,No
CUST_0715,Kenneth,Odonnell,Male,46,Sierra Leone,East Alexandraton,jeremytran@example.net,001-652-979-1778x700,Corporate,20174,2025-03-11,5,1010.18,2025-03-24,1,2,1,0.24,No
CUST_0716,John,Carter,Female,49,Yemen,West Johnathan,aprilmcintosh@example.net,234.205.7524,Retail,112268,2020-10-31,8,1681.62,2025-04-16,5,3,1,0.37,No
CUST_0717,Connie,Mitchell,Female,55,Cyprus,West Joseph,kathleenshaw@example.com,(749)326-3409x39917,SME,54998,2021-11-30,12,369.17,2025-01-19,3,2,2,0.18,No
CUST_0718,Jimmy,Bennett,Other,22,Madagascar,North Felicia,matthew87@example.com,+1-449-760-2848x48015,Enterprise,122591,2020-12-27,8,590.06,2025-01-09,3,3,1,0.07,No
CUST_0719,Gary,Villegas,Male,64,Congo,Lake Scott,matthew82@example.org,574-538-6533x817,SME,73312,2021-05-21,7,178.31,2025-06-23,1,1,1,0.23,No
CUST_0720,Shannon,Williams,Female,39,Andorra,North Victoria,mcdonaldgrace@example.com,400-563-5194,Retail,32112,2023-09-13,10,1426.67,2024-11-30,5,1,1,0.53,Yes
CUST_0721,Courtney,Hart,Female,64,Cyprus,North Christopherhaven,sdominguez@example.org,447.553.5225,Corporate,125410,2025-05-13,13,514.51,2024-12-25,3,3,2,0.7,No
CUST_0722,Shawn,Diaz,Male,51,Tajikistan,Alextown,kayla79@example.net,(286)581-1411x6273,Retail,95225,2023-06-18,3,807.92,2024-10-17,3,0,0,0.77,No
CUST_0723,Melissa,Villarreal,Male,18,Anguilla,Matthewberg,pettyamy@example.com,9945093523,Retail,64814,2021-02-20,12,915.22,2024-12-14,3,1,1,0.04,No
CUST_0724,Melissa,Lawrence,Female,43,Norway,Shawbury,lindaclark@example.net,+1-816-532-9235x70516,Retail,105091,2023-05-18,15,1788.06,2025-05-25,5,3,0,0.43,No
CUST_0725,Joseph,Schultz,Female,60,Kiribati,Suttonberg,robertgomez@example.org,001-914-455-4390,Corporate,70719,2024-01-25,6,852.09,2025-07-03,1,2,0,0.12,No
CUST_0726,Stephen,Arnold,Female,27,Niue,South Brian,robertsryan@example.org,885-618-5932,Corporate,149887,2025-04-08,12,333.19,2024-11-20,3,1,1,0.43,No
CUST_0727,Erica,Nash,Male,47,Eritrea,South Johnmouth,jonesdawn@example.net,+1-369-579-1613x0389,Retail,53919,2022-04-24,8,1072.41,2024-11-21,4,1,1,0.43,No
CUST_0728,Karen,Jones,Female,67,Trinidad and Tobago,Bellchester,caseyjustin@example.net,299.871.5850x3163,Retail,93155,2023-06-16,9,1927.77,2025-05-19,5,6,1,0.5,Yes
CUST_0729,Charles,Mclaughlin,Male,35,Comoros,New Carolynhaven,allencrystal@example.com,550.992.9700,Corporate,91569,2024-06-28,6,1234.99,2025-03-26,2,1,1,0.89,No
CUST_0730,Kathryn,Johnston,Male,34,Gambia,Moodyside,gutierrezhunter@example.com,975.885.1491,Retail,61328,2023-06-16,13,1967.61,2024-11-22,1,2,0,0.81,No
CUST_0731,Anthony,Garcia,Male,43,Mayotte,East Katherine,holmeschad@example.org,874-984-8741,Retail,90482,2021-08-06,13,1690.16,2025-09-09,4,1,0,0.64,No
CUST_0732,Amanda,Mathews,Female,25,Angola,West Brittney,balldeborah@example.net,9809943313,Corporate,44618,2022-03-19,10,120.13,2025-02-18,3,1,1,0.89,No
